Clip,Deviation,Maneuver,WeatherCondition,ParkingGarage,DrivingMode,ArtificialLight,DynamicObjects,DirectionChange,LightCondition,ParkingManeuver,Seasons,StaticObjects,Location,VID_START_FRAME,VID_START_ELV,VID_START_LAT,VID_START_LNG,VID_START_TSTMP,SCN_START_FRAME,SCN_START_ELV,SCN_START_LAT,SCN_START_LNG,SCN_START_TSTMP,VID_END_FRAME,VID_END_ELV,VID_END_LAT,VID_END_LNG,VID_END_TSTMP,SCN_END_FRAME,SCN_END_ELV,SCN_END_LAT,SCN_END_LNG,SCN_END_TSTMP
W005643_20221014_141936,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,98430.0,160.760180045,51.535914695,13.9149165027,1.665757176226092e+18,99241.0,160.765958302,51.5359149707,13.9149140991,1.6657571987956718e+18,101376.0,51.5358112144,51.5358112144,13.9146960998,1.6657572581131185e+18,101161.0,160.821958887,51.535811178,13.9146961948,1.6657572521247375e+18
W005643_20221014_153102,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,5330.0,160.480416504,51.5356015979,13.9144725044,1.665761462946974e+18,5732.0,160.462262056,51.5356016628,13.914474144,1.6657614741972447e+18,8453.0,160.652365978,51.5358153769,13.9143008756,1.6657615496752768e+18,8236.0,160.674639503,51.5358153855,13.9143008114,1.6657615437758564e+18
W005643_20221014_153324,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,10424.0,160.496729643,51.5356032656,13.9144740582,1.6657616044839747e+18,11201.0,160.500977067,51.5356035054,13.914475207,1.6657616261140598e+18,13662.0,160.593970803,51.5358146776,13.9143051221,1.6657616944226913e+18,13492.0,160.599225558,51.5358148269,13.9143050902,1.6657616897533435e+18
W005643_20221014_153609,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,16370.0,160.42894422,51.5356031725,13.9144725972,1.6657617698912402e+18,16707.0,160.431801406,51.5356037299,13.9144747929,1.665761779407899e+18,18988.0,160.574405406,51.5358146377,13.9143057771,1.6657618423497966e+18,18868.0,160.57312152,51.5358148858,13.9143058994,1.6657618396995372e+18
W005643_20221014_153822,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,21168.0,160.421336183,51.5356017375,13.9144721095,1.6657619028500718e+18,22156.0,160.453373519,51.5356018069,13.9144719991,1.6657619304290245e+18,24943.0,160.590264078,51.5358162548,13.9143012237,1.6657620077873475e+18,24815.0,160.589832176,51.5358161835,13.9143012719,1.665762004277617e+18
W005643_20221014_154112,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,27288.0,160.435987323,51.535601788,13.9144725878,1.66576207289622e+18,27628.0,160.452915384,51.5356019183,13.9144736761,1.6657620824498606e+18,29919.0,160.638431034,51.5358159059,13.914301255,1.6657621459154196e+18,29727.0,160.641706736,51.5358159087,13.9143013554,1.66576214072536e+18
W005643_20221014_154353,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,33079.0,160.440672279,51.5356033557,13.9144716778,1.665762233774092e+18,34075.0,160.438972677,51.5356034105,13.9144716081,1.6657622615044805e+18,36136.0,160.62676613,51.5358150169,13.9143044072,1.6657623187425254e+18,35980.0,160.612258818,51.5358151304,13.9143043995,1.66576231445355e+18
W005643_20221014_154748,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,41539.0,160.655906222,51.5356040119,13.9146470423,1.6657624687403753e+18,41828.0,160.651742306,51.5356045187,13.9146455321,1.665762476880903e+18,44469.0,160.700825837,51.5358158701,13.9143010153,1.6657625501599462e+18,44150.0,160.699919446,51.5358158514,13.914301007,1.6657625413601815e+18
W005643_20221014_160223,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,73028.0,160.627151327,51.5356065743,13.9146482009,1.6657633434973504e+18,73556.0,160.629975683,51.5356069179,13.9146470735,1.6657633581966666e+18,75704.0,160.562720527,51.5358155042,13.9142983532,1.6657634177855982e+18,75520.0,160.566521126,51.5358157414,13.9142984496,1.6657634127665595e+18
W005643_20221014_160516,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,79264.0,160.140646757,51.5359507475,13.9145611013,1.665763516714974e+18,80204.0,160.15388891,51.5359499531,13.9145621521,1.6657635428951227e+18,83009.0,160.58314204,51.535815194,13.9143003128,1.6657636208334597e+18,82869.0,160.577548559,51.5358151643,13.9143003633,1.665763616902712e+18
W005643_20221014_160754,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,84954.0,160.170994301,51.5359525478,13.914563776,1.6657636747125967e+18,85630.0,160.182587037,51.5359517724,13.9145649294,1.6657636936014356e+18,88332.0,160.595626292,51.5358142194,13.9142972618,1.6657637685810076e+18,88090.0,160.604509156,51.5358143417,13.9142973325,1.665763761940441e+18
W005643_20221014_161213,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,94284.0,160.910437176,51.5359165221,13.9149159362,1.6657639339085983e+18,95268.0,160.904387121,51.5359165346,13.9149158601,1.6657639613185057e+18,97773.0,160.922453458,51.5358097361,13.9146982326,1.6657640308770063e+18,97773.0,160.913667161,51.5358096581,13.9146985438,1.6657640308770063e+18
W005643_20221014_161446,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,99766.0,161.013646052,51.5359100852,13.9149158362,1.6657640864760745e+18,100815.0,161.067877828,51.5359101946,13.9149157816,1.665764115405678e+18,103024.0,161.070751306,51.535815064,13.9146990584,1.6657641767650703e+18,102827.0,161.139827878,51.5358150146,13.914699392,1.665764171294082e+18
W005643_20221014_161818,DEV_3_FIXED_0_75,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,107400.0,160.615177229,51.5356043546,13.9146578511,1.665764298282899e+18,108403.0,160.617874538,51.5356043558,13.91465795,1.6657643262024187e+18,111021.0,160.907336358,51.535814767,13.9147013475,1.6657643989313014e+18,110822.0,160.906667315,51.5358147338,13.9147014721,1.6657643933917699e+18
W005643_20221014_162351,DEV_4_FIXED_1_25,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,119382.0,160.633953337,51.5356057607,13.9146603644,1.665764631118472e+18,120391.0,160.628225795,51.5356057425,13.9146604734,1.6657646591976095e+18,122914.0,160.906199641,51.5358068161,13.9147014506,1.66576472923577e+18,122754.0,160.919936042,51.5358068906,13.9147013715,1.6657647248261635e+18
W005643_20221014_162830,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_03_VDC,129452.0,160.466846516,51.5357571838,13.9142350821,1.6657649108538552e+18,130398.0,160.461128457,51.5357571573,13.9142351331,1.6657649371661233e+18,133834.0,160.87233617,51.5358074928,13.9147000898,1.6657650325112973e+18,133632.0,160.890867017,51.5358075447,13.914700165,1.665765027217922e+18
W005643_20221014_170041,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,198962.0,160.405854251,51.5356017963,13.9144719011,1.6657668417230881e+18,199372.0,160.397827256,51.5356020082,13.9144738296,1.6657668531231982e+18,201539.0,160.561028689,51.5358151029,13.914301095,1.6657669132620099e+18,201300.0,160.561005477,51.5358152956,13.9143010739,1.665766906692032e+18
W005643_20221014_170233,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,202984.0,160.39217825,51.5355997111,13.9144733695,1.6657669532423514e+18,203833.0,160.375398657,51.5355999685,13.9144749284,1.665766977721428e+18,206028.0,160.565797341,51.5358163057,13.9142981156,1.665767038110088e+18,205889.0,160.57492213,51.5358162374,13.9142980628,1.6657670341800863e+18
W005643_20221014_170605,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,210604.0,160.651722264,51.5356045191,13.914647401,1.6657671653904804e+18,211440.0,160.670757394,51.5356051696,13.9146458199,1.665767188379177e+18,213510.0,160.603804631,51.5358151994,13.9143018864,1.665767245787625e+18,213339.0,160.590607134,51.5358154396,13.9143019386,1.6657672411068567e+18
W005643_20221014_170914,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,217427.0,160.684948248,51.5356055582,13.9146484852,1.665767354585049e+18,217946.0,160.682649023,51.5356061384,13.9146470346,1.6657673698590643e+18,220256.0,160.589329871,51.5358156856,13.9142978376,1.6657674276038674e+18,219862.0,160.60611444,51.5358158464,13.9142977917,1.6657674222855583e+18
W005643_20221014_171234,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,224640.0,160.195271078,51.5359512702,13.9145611563,1.665767554982849e+18,225621.0,160.20110471,51.5359512275,13.9145612792,1.6657675822825083e+18,228398.0,160.569874431,51.5358139265,13.9143001686,1.6657676593518897e+18,228223.0,160.574252208,51.5358139291,13.9143002163,1.665767654571282e+18
W005643_20221014_171511,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,230295.0,160.193777577,51.5359505797,13.9145582873,1.6657677118397857e+18,231152.0,160.20179202,51.5359501031,13.9145588383,1.6657677359292147e+18,233718.0,160.59084214,51.5358144197,13.9143039343,1.6657678071382385e+18,233553.0,160.603326577,51.5358143764,13.9143038949,1.6657678026283238e+18
W005643_20221014_172902,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,260202.0,160.467731883,51.5356019586,13.9144718245,1.6657685427824174e+18,260753.0,160.464133009,51.5356022003,13.9144738536,1.6657685581970632e+18,263206.0,160.679515374,51.5358154466,13.9143013431,1.6657686262661996e+18,262914.0,160.663604449,51.5358115195,13.9143008886,1.665768618206172e+18
W005643_20221014_173109,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,264768.0,160.484130494,51.5355999645,13.9144740533,1.665768669645919e+18,265767.0,160.471618192,51.535599799,13.9144739161,1.6657686974645693e+18,268260.0,160.676135184,51.5358165565,13.9142985716,1.6657687666539656e+18,268102.0,160.693379048,51.5358165599,13.9142986144,1.6657687623259174e+18
W005643_20221014_173409,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,271249.0,160.486812122,51.5355996732,13.914473072,1.6657688496826465e+18,271665.0,160.489543062,51.5355998436,13.9144745532,1.6657688613149576e+18,273783.0,160.638468942,51.5358156854,13.9142979988,1.665768920115288e+18,273596.0,160.643935634,51.5358156229,13.9142978904,1.6657689149619855e+18
W005643_20221014_173551,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,274916.0,160.446722464,51.5355993648,13.9144737189,1.6657689515310141e+18,275916.0,160.433684549,51.5355992777,13.9144735598,1.6657689794120765e+18,278243.0,160.602462691,51.5358152805,13.914298382,1.665769043949616e+18,278084.0,160.591088861,51.5358153017,13.9142983345,1.665769039629676e+18
W005643_20221014_173822,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,280360.0,160.441264491,51.5355991881,13.9144730882,1.6657691026891062e+18,281354.0,160.427540425,51.535599166,13.9144728516,1.665769130439033e+18,283350.0,160.620954124,51.5358163076,13.9142982168,1.6657691859180762e+18,283175.0,160.634067049,51.5358162561,13.9142981779,1.665769181168913e+18
W005643_20221014_174012,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,284308.0,160.46780629,51.5355998604,13.9144736474,1.6657692123573437e+18,284708.0,160.471255952,51.5356003444,13.9144764195,1.6657692236170957e+18,286548.0,160.631161253,51.5358153483,13.9142977656,1.6657692746559322e+18,286376.0,160.632124313,51.5358155789,13.9142978723,1.6657692699459428e+18
W005643_20221014_174224,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,289052.0,160.477565435,51.5356012546,13.9144720377,1.6657693441449452e+18,290068.0,160.483074876,51.5356012957,13.9144719034,1.6657693725249252e+18,292527.0,160.626419061,51.5358159134,13.914301059,1.6657694407540316e+18,292348.0,160.636433399,51.5358158683,13.9143011218,1.6657694358233894e+18
W005643_20221014_174433,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,293688.0,160.472173212,51.5356016136,13.9144715004,1.665769473253503e+18,294540.0,160.497322713,51.5356019512,13.914473689,1.6657694967225272e+18,296657.0,160.637098513,51.5358145229,13.9143007359,1.6657695554715927e+18,296480.0,160.632501175,51.5358147372,13.914300815,1.6657695506120778e+18
W005643_20221014_174815,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,301692.0,160.488758915,51.535601856,13.9144721903,1.6657696958970565e+18,302228.0,160.490533208,51.5356019282,13.914473121,1.6657697102499418e+18,304256.0,160.664047498,51.535815432,13.9143007379,1.6657697665090598e+18,304042.0,160.673869777,51.5358154032,13.9143007332,1.665769760678337e+18
W005643_20221014_175001,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,305500.0,160.491169146,51.5356019509,13.9144711207,1.6657698013767677e+18,306524.0,160.479158353,51.5356018451,13.9144710732,1.6657698296373722e+18,308777.0,160.639522829,51.5358158433,13.9143019409,1.6657698921462072e+18,308492.0,160.644377481,51.5358158221,13.9143018933,1.665769884246881e+18
W005643_20221014_175402,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,314208.0,160.689120093,51.5356039697,13.9146455741,1.665770042933914e+18,315188.0,160.688464368,51.5356040348,13.9146456565,1.6657700703081165e+18,317372.0,160.654426455,51.5358151549,13.9143018624,1.665770130872582e+18,317200.0,160.647304755,51.5358151258,13.9143018981,1.6657701261736911e+18
W005643_20221014_175603,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,318564.0,160.697247293,51.5356040145,13.9146459886,1.6657701639819668e+18,319550.0,160.701657789,51.5356039721,13.9146459359,1.665770191461548e+18,321686.0,160.675536658,51.535815476,13.9143020659,1.6657702507405855e+18,321542.0,160.67456749,51.5358156571,13.9143021663,1.665770246791789e+18
W005643_20221014_175849,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,324515.0,160.733708082,51.535603695,13.9146465224,1.665770329280163e+18,325175.0,160.733047356,51.5356042363,13.9146452535,1.6657703476892908e+18,327094.0,160.732036245,51.5358160493,13.9143013557,1.6657704009985623e+18,326908.0,160.750619622,51.5358160961,13.9143013605,1.6657703958594135e+18
W005643_20221014_180048,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,328798.0,160.703311801,51.5356029229,13.9146470934,1.6657704482274624e+18,329785.0,160.70901286,51.5356034742,13.9146458375,1.665770475778009e+18,332095.0,160.677248077,51.5358159139,13.9143031611,1.6657705398563246e+18,331788.0,160.665841715,51.5358160411,13.9143032127,1.665770531416251e+18
W005643_20221014_180331,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_1_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_2_NIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,334674.0,160.684780492,51.535603931,13.9146463263,1.6657706114953196e+18,335013.0,160.692529389,51.5356043925,13.9146446708,1.6657706209847803e+18,336874.0,160.672287269,51.5358150741,13.9143014785,1.6657706726740096e+18,336641.0,160.677680475,51.5358152258,13.9143016007,1.6657706662145833e+18
